GEOID,hh_pop,api,black,latino,white,pov_population,pov_rate,pov_asian_rate1,pov_black_rate1,pov_latino_rate1,pov_white_rate1,pov_asian_rate2,pov_black_rate2,pov_latino_rate2,pov_white_rate2,median_income,per_capita_income,nativity
48061010800,5953,0.008903074080295649,0.007727196371577356,0.6395094910129346,0.3373089198723333,5948,0.22898453261600538,0,0,0.3367108339828527,0.03326612903225806,0,0,0.2178883658372562,0.01109616677874916,48471.58362989324,23259.928825622774,0.10546139359698682
48061010900,1955,0,0.009718670076726343,0.9084398976982098,0.08746803069053709,2047,0.49291646311675624,NA,NA,0.5158771473191046,0.1487603305785124,0,0,0.48412310698583294,0.008793356130923302,18442.396204033215,10852.846975088967,0.40727081138040044
48061011000,3802,0.0015781167806417674,0.012887953708574434,0.9700157811678064,0.01604418726985797,3715,0.3790040376850606,NA,0.28,0.38225538971807627,0.14285714285714285,0,0.003768506056527591,0.37227456258411845,0.0016150740242261105,27694.85765124555,10212.692763938316,0.31995277449822906
48061011100,3227,0.0012395413696932136,0.010226216299969011,0.9383328168577626,0.0455531453362256,3207,0.3673214842531961,0,0.9339622641509434,0.3577586206896552,0,0,0.03086997193638915,0.336451512316807,0,28731.014234875445,11284.578884934757,0.23320831912717355
48061011200,1794,0.002787068004459309,0.006688963210702341,0.8004459308807135,0.18617614269788182,1777,0.3522791221159257,0,0.36,0.3750865051903114,0.26595744680851063,0,0.005064715813168261,0.30500844119302195,0.04220596510973551,37580.02965599051,15783.523131672599,0.2025469981807156
48061011301,1637,0.01832620647525962,0.006108735491753207,0.45021380574221137,0.5198533903481979,1692,0.09456264775413711,0,0,0.14731182795698924,0.03645007923930269,0,0,0.08096926713947991,0.013593380614657211,75739.17556346382,40761.44721233689,0.13222079589216945
48061011302,4265,0.037514654161781943,0.017116060961313014,0.406799531066823,0.5334114888628371,4238,0.06512505899008966,0,0,0.08820286659316427,0.05272727272727273,0,0,0.037753657385559226,0.02737140160453044,88274.28825622775,41666.595492289445,0.10694676533778945
48061011400,5359,0.0024258257137525657,0.004291845493562232,0.7697331591714872,0.21907072214965478,5361,0.1800037306472673,0,0,0.22182596291012838,0.018867924528301886,0,0,0.1740346950195859,0.003730647267300877,52014.76275207592,21797.99525504152,0.19113796576032224
48061011500,6013,0.004490271079328123,0.007317478795942125,0.8802594378845834,0.108598037585232,6013,0.3838350241144188,NA,0.6764705882352942,0.4085537422622397,0.1669218989280245,0,0.0038250457342424746,0.3622152003991352,0.018127390653583902,29889.246737841044,13828.819691577699,0.2367884294455776
48061011600,6661,6.005104338687885e-4,0.001201020867737577,0.9780813691637892,0.01981684431767002,6595,0.34874905231235787,NA,0,0.3557361675523601,0.1218274111675127,0,0,0.34510993176648974,0.0036391205458680817,36986.02609727165,13453.659549228943,0.20726603047045036
48061011700,6881,0.002034587995930824,0.0014532771399505887,0.9362011335561692,0.0607469844499346,6860,0.37551020408163266,0,NA,0.39295730757245245,0.12857142857142856,0,0,0.3676384839650146,0.007871720116618075,27950.919335705814,11451.316725978648,0.20277688085243784
48061011801,4033,0.03595338457723779,0.014133399454500373,0.7475824448301512,0.19935531862137368,4014,0.21748878923766815,0.05925925925925926,0,0.27326537323248934,0.043137254901960784,0.001993024414549078,0,0.2070254110612855,0.008221225710014948,48383.748517200474,20927.08778173191,0.1596495497688002
48061011802,3400,0.002058823529411765,0.006764705882352941,0.9582352941176471,0.03176470588235294,3513,0.30970680330202105,0,NA,0.31789662384224676,0.18045112781954886,0,0,0.30287503558212353,0.006831767719897523,32851.82087781732,13788.623962040332,0.23860421251178873
48061011901,6019,0.004485794982555242,0.0011629838843661739,0.7787007808606081,0.2100016614055491,5996,0.29586390927284856,0,NA,0.35599322321050403,0.07641741988496302,0,0,0.2803535690460307,0.015510340226817878,37387.983392645314,18070.21352313167,0.2155125655396854
48061011902,3623,0.0011040574109853713,8.280430582390284e-4,0.6486337289539056,0.3417057686999724,3586,0.24233128834355827,0,NA,0.2979437683592111,0.13350125944584382,0,0,0.19799219185722253,0.04433909648633575,42361.832740213526,17622.105575326215,0.23802483737433472
48061011903,1932,0.0015527950310559005,0,0.9472049689440993,0.047619047619047616,1925,0.46545454545454545,NA,1,0.4752,0.05263157894736842,0,0.0015584415584415584,0.46285714285714286,0.001038961038961039,26162.953736654803,9673.772241992883,0.3377521613832853
48061012000,8904,0.004043126684636119,0.005615453728661276,0.6137690925426774,0.3683737646001797,8866,0.16941123392736296,0,0.14018691588785046,0.24355458036204058,0.05246913580246913,0,0.001691856530566208,0.15023685991427926,0.01917437401308369,53902.47330960854,24464.311981020164,0.15403157767867903
48061012100,7925,0.0012618296529968455,0.0011356466876971609,0.7851104100946372,0.2082018927444795,7941,0.3544893590227931,NA,1,0.42467283753590807,0.09063625450180073,0,5.037148973680896e-4,0.33509633547412165,0.019015237375645384,38342.25978647687,15627.20640569395,0.2328223378045442
48061012200,7628,9.176717357105401e-4,0.001966439433665443,0.8842422653382276,0.11156266386995281,7621,0.40873901062852647,0.5384615384615384,1,0.4505899705014749,0.061957868649318466,9.185146306259021e-4,7.872982548222018e-4,0.4008660280803044,0.006560818790185015,31973.46975088968,11126.773428232504,0.3561822125813449
48061012301,2914,0.002745367192862045,0.004804392587508579,0.561770761839396,0.4310226492793411,2960,0.24797297297297297,0,1,0.35752528256989885,0.0874493927125506,0,0.007770270270270271,0.20304054054054055,0.03648648648648649,56409.49584816133,22235.68208778173,0.2429555416405761
48061012302,3639,0.0021984061555372354,0.00494641384995878,0.16185765320142897,0.8180818906292938,3639,0.10964550700741962,0,0.125,0.25,0.07832988267770877,0,0.0010992030777686177,0.046166529266281946,0.06237977466336906,63168.333333333336,44708.07236061685,0.10019869429463525
48061012303,2106,0,0.005698005698005698,0.9259259259259259,0.07359924026590693,2111,0.4670772145902416,NA,NA,0.48301329394387,0.0625,0,0,0.46470866887730933,0.0023685457129322598,27955.38552787663,9499.59074733096,0.3928944618599791
48061012304,4823,0.003939456769645449,0.010159651669085631,0.7184325108853411,0.2687124196558159,4794,0.27492699207342514,NA,0,0.32303839732888145,0.1282051282051282,0,0,0.24217772215269087,0.028160200250312892,37603.84934756821,16786.927639383157,0.2567996373526745
48061012401,3627,0.0027570995312930797,0,0.8340226082161566,0.15743038323683484,3692,0.37838569880823403,NA,NA,0.43711804438726276,0.06529209621993128,0,0,0.3680931744312026,0.010292524377031419,39519.84578884935,13026.393831553974,0.26054664289958407
48061012402,4605,0.00499457111834962,0.005863192182410423,0.8280130293159609,0.15678610206297502,4594,0.3208532868959512,0.17391304347826086,0,0.36693866807054487,0.09960681520314547,8.707009142359599e-4,0,0.30343926861123205,0.01654331737048324,42272.50889679715,15671.868327402135,0.2984934086629002
48061012403,1580,0,0.008227848101265823,0.8556962025316456,0.13924050632911392,1491,0.47149564050972503,0,NA,0.4878240377062058,0.3886255924170616,0,0,0.4164989939637827,0.05499664654594232,31278.2325029656,13344.982206405693,0.30557620817843867
48061012504,5457,0.012644310060472787,0.006413780465457211,0.7727689206523731,0.2039582188015393,5457,0.22283305845702767,0,0,0.2522439585730725,0.12108980827447023,0,0,0.20084295400403152,0.02199010445299615,65291.26334519573,22916.032028469752,0.2599055635393143
48061012505,5191,0,0,0.9595453669813138,0.037179734155268734,5210,0.345489443378119,NA,0,0.36109434721384026,0.02092050209205021,0,0,0.34452975047984646,9.596928982725527e-4,39305.46856465006,13596.577698695137,0.3487257678065781
48061012506,2960,0.026013513513513515,0.0033783783783783786,0.6375,0.3273648648648649,2924,0.2701778385772914,0.019230769230769232,0,0.3865979381443299,0.04060324825986079,6.839945280437756e-4,0,0.25649794801641584,0.011969904240766074,63891.85646500593,34132.12930011862,0.3038532110091743
48061012507,4210,0,0.0014251781472684087,0.9536817102137767,0.04323040380047506,4188,0.41953199617956066,0,NA,0.4358719920615232,0,0,0,0.41953199617956066,0,31267.811387900354,10040,0.3843519494204426
48061012508,1650,0,0,0.8448484848484848,0.15151515151515152,1630,0.29754601226993865,NA,NA,0.3363384188626907,0,0,0,0.29754601226993865,0,46274.21708185053,12990.664294187425,0.174645987862441
48061012604,1054,0.007590132827324478,0.0018975332068311196,0.8690702087286527,0.11290322580645161,1024,0.3671875,NA,NA,0.38590956887486855,0.1232876712328767,0,0,0.3583984375,0.0087890625,35357.354685646504,23533.85527876631,0.3025871766029246
48061012605,1076,9.293680297397769e-4,0.0027881040892193307,0.7769516728624535,0.20631970260223048,967,0.22750775594622544,NA,NA,0.3020833333333333,0.0576271186440678,0,0,0.20992761116856257,0.017580144777662874,69163.45195729537,36603.42230130486,0.22130299896587383
48061012606,1790,0.003910614525139665,0.004469273743016759,0.7787709497206704,0.20782122905027933,1775,0.1684507042253521,NA,NA,0.2222222222222222,0.01956521739130435,0,0,0.16338028169014085,0.0050704225352112674,69906.32858837485,23847.97746144721,0.1372299872935197
