GEOID,pov_pop,pov_pop_se,pov_rate,pov_rate_se,median_income,median_income_se,per_capita_income,per_capita_income_se,nativity,nativity_se,npoor,nforeign_born,pop,pop_se,api,api_se,asian,asian_se,black,black_se,latino,latino_se,white,white_se,nasian,nblack,nlatino,nPI,nwhite
48439122800,8733,564.741641337386,0.31066071224092523,0.05372526284073867,38007.07737126929,3079.5033988015725,18362.420994979886,1474.9162361703131,0.44341669521525634,0.04834601878953593,8733,3883,8757,563.5258358662614,0.08941418293936279,0.016732694983921756,0.08941418293936279,0.014221720306055712,0.11328080392828595,0.024628864758868774,0.5166152792052072,0.04992135831127503,0.26424574626013475,0.014827374443089571,783,992,4524,0,2314
48439122900,7957,511.2462006079027,0.23438481839889405,0.05290530954867344,48250.66039890555,3585.8719887244847,14499.03149107147,1101.8406656262507,0.4056229873668566,0.0585652957288288,7957,3275,8074,551.9756838905776,0.08533564528114937,0.031639332518975744,0.08533564528114937,0.03015983052858731,0.09598711914788209,0.01892193961774499,0.6001981669556602,0.056459806381640144,0.22095615556106019,0.03489277642475682,689,775,4846,0,1784
48441010100,3937,244.37689969604864,0.26416052832105663,0.044805922245873035,39650.38832928586,5023.118458548602,22017.26849914001,3835.071981476247,0.050386930352536545,0.01566114945184358,3937,293,5815,443.76899696048633,0.04213241616509028,0.017884371699753352,0.030266552020636286,0.016777303021419287,0.03336199484092863,0.010139276218890988,0.09148753224419605,0.03046787412775863,0.8225279449699054,0.08505351643350266,176,194,532,69,4783
48441010200,1938,208.51063829787233,0.4803921568627451,0.08677721697034392,24967.839878435887,8934.978809884402,9602.465336981499,1338.7255424571408,0.05134627426424546,0.02033806879092615,1938,164,3194,363.5258358662614,0.014402003757044458,0.026214544332039534,0.014402003757044458,0.01014607277682286,0.06512210394489668,0.03481072711678103,0.35785848465873515,0.05697990068797337,0.5050093926111459,0.0547292509068764,46,208,1143,0,1613
48441010300,1610,220.06079027355622,0.2080745341614907,0.11354184806798141,37825.94374863077,7804.161400914924,16422.384563035746,1779.1720412742088,0.016753321779318313,0.014045463163321796,1610,29,1731,264.43768996960483,0.004043905257076834,0.04476332703468318,0,0.044600605093248626,0.025996533795493933,0.013474366066815317,0.24032351242056615,0.10137066046456575,0.7082611207394569,0.07258540489892379,0,45,416,7,1226
48441010400,2451,202.43161094224925,0.3561811505507956,0.11023248276904066,29661.822375627515,5395.469610509083,12456.511562108168,1238.7557779230037,0.1065208586472256,0.03500830281304937,2451,263,2469,201.2158054711246,0,0.044221322495326995,0,0.03126919700948294,0.07533414337788578,0.05901913702016139,0.7395706763872013,0.03873864228690677,0.18509518023491292,0.03798599641904396,0,186,1826,0,457
48441010500,3158,196.35258358662614,0.1994933502216593,0.05699216641608193,43965.42022122058,2178.326680827177,20563.432843751893,1580.681349373096,0.04243191893603546,0.014424206009613185,3158,134,3158,196.35258358662614,0.00506649778340722,0.02487770979009385,0.00506649778340722,0.004609154349625101,0.14787840405319821,0.019713266937783816,0.3641545281823939,0.057286626151444066,0.47245091830272323,0.030237051640179688,16,467,1150,0,1492
48441010600,3665,154.40729483282675,0.13724420190995906,0.05159339253436235,53289.03511282436,5908.357967684221,23423.43741172851,1480.711584838959,0.029195088676671213,0.015419060135403029,3665,107,3665,154.40729483282675,0.008731241473397,0.02193781048249269,0.008731241473397,0.006126046684504075,0.12851296043656207,0.04562504196845893,0.21664392905866303,0.03498810713331507,0.6218281036834925,0.04327782058184727,32,471,794,0,2279
48441010700,3369,184.80243161094225,0.19590382902938558,0.0574664872933719,36964.36737252781,1934.1976181604798,15865.875340850296,1227.8894991692932,0.0893516078017923,0.022182524678820703,3369,339,3794,230.3951367781155,0,0.028777660843690656,0,0.020348879129260245,0.0558777016341592,0.013189845935123923,0.474169741697417,0.0496105509281466,0.4180284659989457,0.06059033442511597,0,212,1799,0,1586
48441010800,2125,204.86322188449847,0.4117647058823529,0.10181440579738084,27324.960309876617,3645.998731161683,14879.173764898362,1933.473199576899,0.05176470588235294,0.025426262396814635,2125,110,2125,204.86322188449847,0.015058823529411765,0.040033963882679276,0.015058823529411765,0.01681568875093865,0.08564705882352941,0.054590972289119966,0.36611764705882355,0.0869399535953439,0.3557647058823529,0.05378968259000004,32,182,778,0,756
48441010900,5894,330.09118541033433,0.34068544282321006,0.05396882691858285,31917.650978619073,4989.7952037038895,20550.324489482,1212.6767089140985,0.02188666440447913,0.00958965251553089,5894,129,5894,330.09118541033433,0.006447234475738039,0.013791666907260688,0.006447234475738039,0.0043167738096532345,0.14625042416016287,0.02466676435420416,0.18527315914489312,0.030678504178093088,0.6214794706481167,0.035927930281449104,38,862,1092,0,3663
48441011000,1434,182.370820668693,0.23570432357043236,0.10474273558642973,34188.97127302051,9373.25205295073,18911.780205745396,2673.1045734127974,0.06485355648535565,0.03003502869650444,1434,93,1434,182.370820668693,0.0048814504881450485,0.054115730829715575,0.0048814504881450485,0.005475895079313157,0.25592747559274753,0.08649349869362233,0.45467224546722457,0.09779498885749457,0.33403068340306835,0.051235051136321194,7,367,652,0,479
48441011200,1982,291.79331306990883,0.29868819374369326,0.10892973362014242,37363.57634347455,5559.188210398323,29044.53805637256,8489.46138098227,0.03279515640766902,0.022377915794010512,1982,65,1982,291.79331306990883,0,0.0550870056715249,0,0.03895239526559706,0.12663975782038345,0.053266334882658854,0.2199798183652876,0.04659161412017133,0.6604439959636731,0.06914543517114419,0,251,436,0,1309
48441011300,3402,197.56838905775075,0.2072310405643739,0.055717123563327406,45923.331681714575,6340.835862081902,20278.624055524222,1164.1406638141912,0.102880658436214,0.027194469393630575,3402,350,3402,197.56838905775075,0.014991181657848324,0.024060343993676816,0.014991181657848324,0.007993772727580532,0.15108759553204,0.02945556646562012,0.2915931804820694,0.049919443532177254,0.5052910052910053,0.02722187260401464,51,514,992,0,1719
48441011400,3943,175.07598784194528,0.1060106517879787,0.027036033258118954,43038.30207376816,4671.0510269283795,24180.146953672327,1377.844145970499,0.029901960784313727,0.014595056017419413,3943,122,4080,232.82674772036475,0,0.02676040324533391,0,0.018922462602062103,0.05759803921568627,0.015600044977411118,0.15980392156862744,0.0278996157917708,0.7772058823529412,0.025090046273143117,0,235,652,0,3171
48441011500,3012,214.58966565349544,0.1454183266932271,0.06558784151115085,44595.812894745424,6158.282379019565,25928.324745848036,3317.1126942160436,0.0551128818061089,0.031840189507444,3012,166,3012,214.58966565349544,0.02091633466135458,0.03259019770786946,0.02091633466135458,0.02012760500644014,0.04780876494023904,0.026829461383084174,0.2061752988047809,0.038247183943916095,0.7284196547144755,0.04851705635941132,63,144,621,0,2194
48441011600,3090,133.1306990881459,0.13624595469255663,0.04823701394431719,52221.30007411309,3943.7347690133524,27632.410800934103,2077.6324977094587,0.01262135922330097,0.01081941336619507,3090,39,3090,133.1306990881459,0.01262135922330097,0.02722191835577971,0.01262135922330097,0.010806602414693577,0.002912621359223301,0.003342093625548217,0.227831715210356,0.04134490372584606,0.7349514563106796,0.034491433093078554,39,9,704,0,2271
48441011700,2282,177.50759878419453,0.26205083260297984,0.06535737162521366,29576.022238588215,3159.9138615790303,16168.559157627822,1678.477858156491,0.11217391304347826,0.03177912497676561,2282,258,2300,179.33130699088144,0,0.04747062836563581,0,0.033566803224527555,0.12130434782608696,0.050664310114284815,0.31782608695652176,0.03295383122930807,0.56434782608695655,0.0675446961804655,0,279,731,0,1298
48441011900,2239,196.96048632218844,0.2492184010719071,0.06624363466525286,34378.44657564895,3367.8219950666926,17205.310813519347,1559.6732104492555,0.07280035730236713,0.02003815844905245,2239,163,2239,196.96048632218844,0.01786511835640911,0.036370195189907216,0.01786511835640911,0.011568514752806873,0.027244305493523895,0.0259541920411756,0.4086645824028584,0.0459907250612226,0.5292541313086199,0.07781922574817143,40,61,915,0,1185
48441012000,1995,81.45896656534954,0.005513784461152882,0.0054802141693582745,113885.38189682899,13003.313575273636,59598.92019092278,5097.009154073834,0.02456140350877193,0.016754167417736457,1995,49,1995,81.45896656534954,0.02305764411027569,0.04180621518627322,0.02305764411027569,0.015817088790938304,0,0.03869857013354054,0.02456140350877193,0.013980881631935756,0.9553884711779449,0.024968548467169987,46,0,49,0,1906
48441012100,661,304.55927051671733,0.5310136157337367,0.17486547554349716,NA,0,8558.563669670033,1659.6429749833928,0,0.06166425512493081,661,0,1252,376.2917933130699,0,0.08720642591131178,0,0.06166425512493081,0.09185303514376997,0.024486499821253088,0.21166134185303515,0.055594804171946406,0.6964856230031949,0.2939428227879798,0,115,265,0,872
48441012200,2008,86.93009118541033,0.2729083665338645,0.08424563253885506,30934.52440837711,4377.661500578194,16247.209283247179,1649.501114813263,0.059233449477351915,0.02114408899824168,2008,153,2583,136.17021276595744,0.02516453735965931,0.03283180713442178,0.02516453735965931,0.0135855400196986,0.08362369337979095,0.029324270590981787,0.26558265582655827,0.02506741890820956,0.6155632984901278,0.039739186813740814,65,216,686,0,1590
48441012300,3766,221.27659574468086,0.22915560276155073,0.07433436639075398,41753.68335531866,3589.494081642388,17356.652721908107,1759.61273951753,0.03081421502474134,0.012709875756936898,3766,137,4446,344.6808510638298,0.006297795771479982,0.018080088432895925,0.006297795771479982,0.005035404451007462,0.0449842555105713,0.018404543226706205,0.31106612685560053,0.05690279719175631,0.64574898785425106,0.04595250330609276,28,200,1383,0,2871
48441012400,2523,135.56231003039514,0.06619104240982956,0.02114707516741515,55921.43098393284,6453.12074253691,26833.99285904063,1560.3976290328362,0.014201183431952662,0.006234271112836241,2523,36,2535,137.38601823708206,0.004339250493096647,0.03079312728918954,0,0.03045508773823013,0.04694280078895464,0.025773555822780014,0.15700197238658778,0.054009125448893566,0.7917159763313609,0.06876512109926121,0,119,398,11,2007
48441012500,2932,123.40425531914893,0.08765347885402455,0.03275899535934669,52651.49242787957,8336.609059846742,27769.452686482982,1811.0464589517599,0.011722272317403066,0.009135271530851934,2932,39,3327,168.3890577507599,0,0.03281708603575664,0,0.023205184074665878,0,0.023205184074665878,0.11541929666366095,0.026029359145867407,0.8563270213405471,0.030165590349467766,0,0,384,0,2849
48441012600,3038,135.56231003039514,0.06254114549045425,0.03570895297162664,98312.65702419629,12579.528703878925,54801.262528142,5543.975420143127,0.027978933508887426,0.009601023034355786,3038,85,3038,135.56231003039514,0.0065832784726793945,0.025824365540331986,0.0065832784726793945,0.0045929071267532835,0,0.025412655502440217,0.03686635944700461,0.014715709572723619,0.9423963133640553,0.05777610578706231,20,0,112,0,2863
48441012700,7481,222.49240121580547,0.044512765673038364,0.019050051371677888,90329.66927383155,4016.176627371423,42572.35966290197,1877.6929686411847,0.019115091565298756,0.007637002615736957,7481,143,7481,222.49240121580547,0.012030477208929288,0.012191536682571143,0.012030477208929288,0.006490910470526238,0.016575324154524795,0.0064820461495839355,0.05574121106803903,0.010761841920389566,0.9087020451811255,0.00961347319520676,90,124,417,0,6798
48441012800,7261,373.86018237082067,0.1473626222283432,0.03579092841541755,45767.22309904585,2986.053401519662,24817.689638617114,1323.5127522019461,0.054035473669737384,0.01360420455878424,7261,393,7273,375.6838905775076,0.03753609239653513,0.017900704918469918,0.03753609239653513,0.014413702343680812,0.10160868967413722,0.021604819687158404,0.12883266877492094,0.030030198176616583,0.7223979100783721,0.04732114817422044,273,739,937,0,5254
48441012900,1767,243.76899696048633,0.06734578381437464,0.03668521268890211,55582.99711005561,6335.764931996837,17320.9026648084,1903.7720376500902,0.03252480705622933,0.031149417516222296,1767,59,1814,232.21884498480242,0.03252480705622933,0.05258633144860376,0.03252480705622933,0.030886529296586918,0.09040793825799338,0.041999803290829904,0.17805953693495039,0.07081801967458512,0.6780595369349504,0.08037107935138918,59,164,323,0,1230
48441013000,0,77.20364741641338,NA,NA,NA,0,20727.883106410547,729.4895136657689,0,0.09029666364492793,0,0,855,186.62613981762917,0.04327485380116959,0.09229966692458215,0.04327485380116959,0.019124357478973147,0.20701754385964913,0.04630683789517012,0.1064327485380117,0.04401500832114529,0.6280701754385964,0.09173076869923004,37,177,91,0,537
48441013100,6561,308.20668693009117,0.27267184880353607,0.06102637242327753,35915.69903093639,1444.4906556599235,15710.958426751562,1095.3208983740244,0.06325255296448712,0.01858615666463025,6561,415,6561,308.20668693009117,0.01783264746227709,0.01790962229265229,0.01783264746227709,0.013501518020787143,0.17222984301173602,0.028716623422230667,0.3760097546105777,0.04760300829135037,0.4037494284407865,0.03291466693261958,117,1130,2467,0,2649
48441013200,1639,106.99088145896657,0.10189139719341062,0.02929725709953796,53004.22632459669,5082.520782402219,22392.64409868694,1374.946471636176,0.021712907117008445,0.012096538530108664,1639,36,1658,110.03039513677811,0,0.06585189700902434,0,0.046564322929079235,0.022919179734620022,0.012003409631623106,0.1278648974668275,0.04541168089242985,0.8226779252110977,0.04025187742462004,0,38,212,0,1364
48441013300,2141,164.1337386018237,0.09574964969640355,0.042529158426599184,52293.991856882494,5098.4579912409945,26667.159259241995,2205.130168419663,0.05791686127977581,0.021259305790347686,2141,124,2141,164.1337386018237,0,0.050996004316189794,0,0.03605962046539625,0.016347501167678656,0.015566002921452613,0.16767865483418964,0.02784050019610936,0.7790751985053713,0.03161341030809145,0,35,359,0,1668
48441013401,3741,180.54711246200608,0.16893878642074311,0.0530006822397916,38353.85292513645,5451.249841444797,20911.40006618905,1346.6941468765287,0.07789807235278584,0.021124723654464866,3741,295,3787,197.56838905775075,0.027198310007921837,0.022712730890031653,0.027198310007921837,0.010012944851383128,0.06390282545550567,0.012068845186585275,0.10852917876947452,0.02587413151835367,0.7760760496435173,0.019883999188807615,103,242,411,0,2939
48441013402,5984,228.57142857142856,0.023729946524064172,0.008280757399151392,95219.08541650158,4184.966157345727,41427.16616714133,2878.8394511497177,0.03639398998330551,0.010243322401563648,5984,218,5990,229.1793313069909,0.04724540901502504,0.026602520065766955,0.04724540901502504,0.023271743532166326,0.019532554257095158,0.007574693743994383,0.1649415692821369,0.04512822547550744,0.7550918196994991,0.023507209727858108,283,117,988,0,4523
48441013403,5482,391.48936170212767,0.03739511127325793,0.013601652503343338,82260.88138642751,7162.32653586242,40221.19757431119,4427.646382845262,0.030645749726377236,0.011859730273006009,5482,168,5482,391.48936170212767,0.027544691718350965,0.02170579595783826,0.027544691718350965,0.016516882079026296,0.05691353520612915,0.02236629867971695,0.07205399489237505,0.01744292594159523,0.8285297336738416,0.031149960308844777,151,312,395,0,4542
48441013500,5825,251.06382978723403,0.053047210300429186,0.01832984692061533,64052.18563697637,4224.084760859085,31709.108978870776,1913.189479236639,0.023224043715846996,0.012661224487383394,5825,136,5856,246.80851063829786,0.02305327868852459,0.023274047130955298,0.02305327868852459,0.01917998366662983,0.0056352459016393444,0.005184989625041317,0.06437841530054644,0.012370572572042129,0.8867827868852459,0.038371492641730724,135,33,377,0,5193
48441013600,5123,207.90273556231003,0.15674409525668553,0.03067401310339406,50847.30621291432,2439.841789499811,24911.831455646345,1342.3476353750443,0.036849288360304155,0.019542957373468,5123,189,5129,207.90273556231003,0.003509456034314681,0.0022968928674845144,0.003314486254630532,0.002247919246396754,0.01306297523883798,0.006616114123331567,0.1561707935270033,0.03269772139913429,0.8237473191655293,0.030752451396943884,17,67,801,1,4225
48443950100,810,72.94832826747721,0.1419753086419753,0.040822766611757905,42780.90166265026,8921.939275379951,28662.012445405686,7078.293980167059,0.11604938271604938,0.03727132143296105,810,94,810,72.94832826747721,0.024691358024691357,0.09658179067657442,0.024691358024691357,0.015602778227191715,0,0.09531314495853503,0.48148148148148145,0.052763360995757506,0.49382716049382713,0.05668286427795684,20,0,390,0,400
48445950100,2929,103.95136778115501,0.23386821440764766,0.0510081115352316,53172.25159296532,5450.525422861217,22454.610864326434,1920.4336650724463,0.20782312925170068,0.03863072728927868,2929,611,2940,102.12765957446808,0,0.037136886136381754,0,0.026259744019188222,0.025510204081632654,0.016310746916451718,0.30306122448979594,0.03892145870954657,0.6700680272108843,0.04335840168005982,0,75,891,0,1970
48445950300,1577,190.88145896656536,0.3227647431832594,0.10226831351218173,16765.58511119294,5396.918447676244,10698.800421372536,1479.9871662553783,0.13396749900911614,0.04584431362748302,1577,338,2523,231.0030395136778,0.009116131589377725,0.006611717339500539,0.0047562425683709865,0.00504105798341661,0.20967102655568767,0.02655628855632558,0.5953230281411018,0.051420193420676705,0.18668252080856124,0.02823947326430689,12,529,1502,11,471
48445950400,6691,253.49544072948328,0.18846211328650425,0.03275588817204849,41891.91690943753,4174.824297175597,30637.798934449536,4056.019649468362,0.0375130772679719,0.01234741896686638,6691,251,6691,253.49544072948328,0.002092362875504409,0.011777483081233883,0.002092362875504409,0.0023608681642014453,0.015543267075175608,0.008610998557521714,0.5029143625765954,0.026807796777167398,0.4701838290240622,0.01699691314397505,14,104,3365,0,3146
48447950300,1620,77.81155015197568,0.15308641975308643,0.03603174821017465,40801.54016789645,3781.4650062912747,23922.74654255443,1668.3359979863612,0.03865030674846626,0.01267070510120257,1620,63,1630,77.81155015197568,0.007361963190184049,0.04769212779955256,0.007361963190184049,0.005583146970406922,0,0.04736420086896526,0.08220858895705521,0.024299609516657755,0.8938650306748466,0.017828522058150796,12,0,134,0,1457
48449950100,1890,160.48632218844983,0.1492063492063492,0.03577660293113184,42081.392212065984,12337.572896962969,26695.75930492176,3379.4126924039842,0.1067859021567596,0.04069785726748092,1890,203,1901,163.5258358662614,0,0.05743421632875453,0,0.04061212383819746,0.14413466596528143,0.04401568608764486,0.1704366123093109,0.0599509655737351,0.6838506049447659,0.051260983107498354,0,274,324,0,1300
48449950200,2698,217.02127659574467,0.1375092661230541,0.03690721979305715,59857.51227061066,4172.651041424855,21641.892899593076,2414.487139074486,0.09970348406226835,0.024661269133222953,2698,269,2698,217.02127659574467,0,0.04046791891807352,0,0.02861513988747716,0.029651593773165306,0.026253860691574805,0.20644922164566346,0.0435839315873491,0.7372127501853225,0.04448191109749536,0,80,557,0,1989
48449950300,6548,303.951367781155,0.08781307269395235,0.021621714864624646,61591.39003994649,5399.816122010567,27680.077543733714,1587.925535208903,0.16472545757071547,0.021404512949584606,6548,1089,6611,299.08814589665656,0.018907880804719408,0.013535395313096929,0.018907880804719408,0.006843235090890978,0.018907880804719408,0.008601170770505347,0.30418998638632583,0.03291686941910413,0.6457419452427772,0.022043377006351606,125,125,2011,0,4269
48449950400,4008,240.12158054711247,0.12325349301397205,0.03254061310596145,47459.392468432015,3493.8708286097353,21846.8598936314,1654.572044898328,0.060950832994717596,0.01294415135185234,4008,300,4922,269.90881458966567,0.007517269402681837,0.016763288786035554,0.007517269402681837,0.0059139991111998485,0.03657049979683056,0.011685869053145882,0.18691588785046728,0.03225137390499164,0.7679804957334417,0.02676045287887262,37,180,920,0,3780
48449950500,2690,215.80547112462006,0.14721189591078068,0.04315854367772848,45254.80561395004,6892.118404186818,14578.873285260817,1007.6662497607592,0.3107806691449814,0.03973720208734048,2690,836,2690,215.80547112462006,0,0.04058826960630571,0,0.028700240675246607,0.13717472118959106,0.04871540115825704,0.5959107806691449,0.04075984861513357,0.22304832713754646,0.04175009888338702,0,369,1603,0,600
48449950600,3789,232.21884498480242,0.26128266033254155,0.04962281752782831,39185.63758698966,4497.914985452591,13952.055617445942,1077.210433784507,0.2962690230731468,0.03862186749075687,3789,1207,4074,276.59574468085106,0.006872852233676976,0.02064580979651849,0.006872852233676976,0.008193560103478204,0.21575846833578793,0.034307372631339136,0.5341188021600393,0.039630419786483566,0.22925871379479626,0.043559303497173955,28,879,2176,0,934
48449950700,1477,182.9787234042553,0.3744075829383886,0.14763912524735673,35584.41516847909,5661.331230683202,13028.512475703492,1961.0011057529657,0.26297968397291194,0.04832380775977331,1477,466,1772,201.82370820668692,0,0.06161537541815031,0,0.04356864978352899,0.2849887133182844,0.08234286419082741,0.505079006772009,0.06127859428793824,0.20654627539503387,0.037484246701331506,0,505,895,0,366
48449950800,4443,175.07598784194528,0.15642583839747917,0.0332282986922987,45864.93992178505,1369.8755415511112,20030.756992966246,1591.5476281268066,0.25568309700652714,0.03439141916282566,4443,1136,4443,175.07598784194528,0,0.024574036741157407,0,0.01737646802079977,0.09475579563358091,0.027798993366044304,0.5055142921449471,0.03713620497671228,0.399729912221472,0.035970517988458364,0,421,2246,0,1776
48451000100,2243,170.2127659574468,0.08515381185911726,0.027435568270586595,50734.09769876525,7227.524208384683,26071.324974246865,2076.1836605422973,0.04235399019170753,0.016788296548008664,2243,95,2243,170.2127659574468,0.003120820329915292,0.034572313850300726,0.003120820329915292,0.003243631845435088,0,0.034419816057250724,0.2804279982166741,0.053953588911833286,0.7093178778421757,0.0475483380947588,7,0,629,0,1591
48451000200,4431,308.8145896656535,0.2299706612502821,0.06979826078054542,43504.24448463435,4276.967317460476,17866.686869863937,1274.2522885184585,0.031026785714285715,0.014512115340397157,4431,139,4480,311.2462006079027,0,0.024371081527000526,0,0.01723295701259227,0.022321428571428572,0.01770795264278367,0.4174107142857143,0.042471386657033094,0.5388392857142857,0.03159279627088677,0,100,1870,0,2414
48451000300,4375,167.78115501519756,0.11634285714285714,0.03038190435665419,52641.95907931965,3185.2685120043557,23365.04565179899,1380.7418203048219,0.07053118800969804,0.015236571105670485,4375,320,4537,194.5288753799392,0.026449195503636766,0.022050000945267913,0.026449195503636766,0.014022940769300902,0.06259642935860701,0.028951219323668884,0.45095878333700684,0.026362437756930885,0.45823231210050697,0.033678517440887,120,284,2046,0,2079
48451000400,6697,468.0851063829787,0.3022248768105122,0.06614994913020597,32542.085309293965,2100.8138923840415,14673.015102290048,1085.1790382038946,0.18232044198895028,0.03275510775930047,6697,1221,6697,468.0851063829787,0,0.01630318728400214,0,0.011528094283472208,0.030760041809765565,0.005785990715431139,0.6853815141107958,0.034132173214669714,0.2768403762878901,0.02855506712111443,0,206,4590,0,1854
48451000500,1404,178.72340425531914,0.46438746438746437,0.09934827506630736,21528.684385444,3447.5080392605705,15036.474016137076,2585.4499247995323,0.05698005698005698,0.03328522908501538,1404,80,1404,178.72340425531914,0,0.07776527438814983,0,0.054988352860693285,0.4024216524216524,0.06325983838492968,0.5363247863247863,0.11354722917231995,0.045584045584045586,0.032830540492304626,0,565,753,0,64
48451000600,616,112.46200607902736,0.3847402597402597,0.12011628689426246,39188.02092412963,26783.928290729367,18825.980068706096,2644.1278300695694,0.19144144144144143,0.11086569052583589,616,170,888,183.58662613981764,0.018018018018018018,0.08793364695519054,0.018018018018018018,0.013175016796554157,0.15090090090090091,0.045841936276196794,0.4572072072072072,0.12334490182817746,0.35923423423423423,0.06377652015219443,16,134,406,0,319
48451000700,3888,262.61398176291794,0.3045267489711934,0.048340608076706613,30742.665768608676,2459.40109125649,15561.99985550278,1536.4918157746731,0.07108031819348216,0.019294142374280284,3888,277,3897,262.61398176291794,0,0.028017050356931576,0,0.0198110462962313,0.04644598409032589,0.01987812570722729,0.640749294328971,0.04129198552259343,0.3035668462920195,0.025385624863940793,0,181,2497,0,1183
48451000800,8069,390.88145896656533,0.19494361135208824,0.039028942192095795,47539.234262621365,4064.7126724713303,21943.385047800613,1456.8057715807956,0.052508319980278564,0.011747697241669998,8069,426,8113,387.8419452887538,0.009490940465918895,0.00396866949883209,0.008011832860840626,0.003651511990500089,0.08073462344385554,0.01985939729092054,0.477751756440281,0.033671814649742976,0.43448785899174164,0.04155433982937354,65,655,3876,12,3525
48451000900,3276,269.30091185410333,0.202991452991453,0.052719822246848236,28499.945519887013,7176.814907534034,19116.74719978372,1766.8569253533371,0.1746031746031746,0.054996326607199685,3276,572,3276,269.30091185410333,0.03815628815628816,0.04075760171699464,0.03815628815628816,0.03325364863680622,0,0.023566436940297125,0.6617826617826618,0.07902010963969706,0.30006105006105005,0.024669625263182678,125,0,2168,0,983
48451001000,4983,266.8693009118541,0.12020870961268312,0.030061183370092625,57349.04993078117,4881.1324161667835,33394.128336837,2477.5115558460075,0.05066079295154185,0.014466867133423201,4983,253,4994,264.43768996960483,0.007809371245494593,0.017361501959309012,0,0.015459280620026708,0.035042050460552664,0.02500693844926922,0.12875450540648778,0.02627493263261187,0.8103724469363236,0.016269653904133815,0,175,643,39,4047
48451001101,4386,197.56838905775075,0.12790697674418605,0.025838145282108305,53878.91105496954,5200.601011525874,27518.010618215038,1877.6929686411847,0.055530268548020026,0.012294005970498009,4386,244,4394,196.96048632218844,0.014110150204824761,0.01936338510928277,0.014110150204824761,0.008138012436411279,0.04392353208921256,0.019407506241208992,0.2858443331816113,0.03728937143399481,0.6338188438780155,0.02551182088250797,62,193,1256,0,2785
48451001102,4894,249.84802431610942,0.12545974662852472,0.026310235514722186,42304.23423465416,4021.9719760400685,21235.5339172264,1575.6104192880312,0.02186350633428688,0.008196156535382935,4894,107,4894,249.84802431610942,0,0.022309449374941226,0,0.015775162937558925,0.013690232938291786,0.0080435949397692,0.40028606456885985,0.03710128874905772,0.5659991826726604,0.03493708363654853,0,67,1959,0,2770
48451001200,7318,368.3890577507599,0.24022957092101668,0.03747187800901541,36966.750709667795,5330.2719379868195,17602.136447326102,1124.2976417172526,0.041869651086240946,0.01559408592878332,7318,318,7595,408.51063829787233,0.0017116524028966426,0.010235304051660144,0.0017116524028966426,0.0011970628555835166,0.053982883475971036,0.019393612738847193,0.5261356155365372,0.030846214588167522,0.3938117182356814,0.03414325269885857,13,410,3996,0,2991
48451001301,5108,299.08814589665656,0.13782302270947533,0.038921515583794156,44383.69588928716,3833.623144309085,22086.385276199442,2881.7371254840405,0.04123237277743715,0.012009926998625011,5108,269,6524,559.2705167173252,0.004291845493562232,0.012221226258451266,0.004291845493562232,0.00305283150740817,0.041385652973635806,0.011093955539810617,0.23283261802575106,0.030144637543067808,0.7067749846719804,0.008087345096566953,28,270,1519,0,4611
48451001303,4352,196.96048632218844,0.07513786764705882,0.015985275789466964,60164.96276166815,4313.9126652230925,29693.99742701725,1401.7499592286622,0.06512267828479706,0.024481487780657073,4352,284,4361,198.17629179331306,0.025223572575097455,0.023120452979797767,0.025223572575097455,0.014871184180991719,0.0316441183214859,0.0186235306483024,0.23939463425819765,0.04641534527932763,0.687915615684476,0.0437939076849629,110,138,1044,0,3000
48451001304,2960,164.74164133738603,0.14594594594594595,0.032475296827442844,47180.542023054295,5352.0044954942405,35661.87362552846,3122.244095232834,0.04932432432432433,0.019691766658900888,2960,146,2960,164.74164133738603,0.011824324324324325,0.027337494255493797,0.011824324324324325,0.008188499510691899,0.02364864864864865,0.014109448870106034,0.20067567567567568,0.04969272034166662,0.7489864864864865,0.015171197084956534,35,70,594,0,2217
48451001400,4409,305.1671732522796,0.1687457473349966,0.03432937250483302,38029.719074099106,4800.721953389325,21905.251653560925,1673.4069280714261,0.06678659770631887,0.029051986306635434,4409,297,4447,305.77507598784194,0.019114009444569372,0.020189256742314216,0.019114009444569372,0.010305696738263832,0.030132673712615247,0.016823636028364255,0.46683157184618845,0.0526359366809886,0.46953002023836293,0.03267033446126186,85,134,2076,0,2088
48451001500,140,49.24012158054711,0.29285714285714287,0.1861716408144251,17130.23569360996,4006.759185784874,18864.113462945785,1014.1860170129855,0.06109134045077105,0.025191998679604217,140,103,1686,249.2401215805471,0.045670225385527875,0.01428825532914684,0.03855278766310795,0.01285508447764307,0.0800711743772242,0.02748597292112991,0.16785290628706998,0.04312843681037415,0.6791221826809015,0.05538441378569559,65,135,283,12,1145
48451001600,4485,235.86626139817628,0.03812709030100334,0.017505912267181144,72946.79984338366,5634.527743090715,28958.73791933326,1795.8336686965652,0.06463115667483842,0.0166293079293816,4485,290,4487,235.86626139817628,0,0.024333061119002086,0,0.017206072524273093,0.0017829284599955428,0.0016230669269596666,0.1586806329396033,0.02720075996330864,0.8364163137954089,0.021110941153109884,0,8,712,0,3753
