GEOID,Age,Race,pop
48113019026,80-84,API,0
48113019026,80-84,BLACK,2
48113019026,80-84,LATINO,5
48113019026,80-84,WHITE,60
48113019027,50-54,API,48
48113019027,50-54,BLACK,19
48113019027,50-54,LATINO,9
48113019027,50-54,WHITE,104
48113019027,55-59,API,14
48113019027,55-59,BLACK,10
48113019027,55-59,LATINO,5
48113019027,55-59,WHITE,58
48113019027,60-64,API,22
48113019027,60-64,BLACK,2
48113019027,60-64,LATINO,3
48113019027,60-64,WHITE,30
48113019027,65-69,API,18
48113019027,65-69,BLACK,4
48113019027,65-69,LATINO,2
48113019027,65-69,WHITE,24
48113019027,70-74,API,14
48113019027,70-74,BLACK,1
48113019027,70-74,LATINO,1
48113019027,70-74,WHITE,16
48113019027,75-79,API,4
48113019027,75-79,BLACK,3
48113019027,75-79,LATINO,1
48113019027,75-79,WHITE,23
48113019027,80-84,API,10
48113019027,80-84,BLACK,0
48113019027,80-84,LATINO,0
48113019027,80-84,WHITE,26
48113019028,50-54,API,86
48113019028,50-54,BLACK,20
48113019028,50-54,LATINO,26
48113019028,50-54,WHITE,183
48113019028,55-59,API,62
48113019028,55-59,BLACK,19
48113019028,55-59,LATINO,17
48113019028,55-59,WHITE,126
48113019028,60-64,API,60
48113019028,60-64,BLACK,11
48113019028,60-64,LATINO,13
48113019028,60-64,WHITE,87
48113019028,65-69,API,20
48113019028,65-69,BLACK,3
48113019028,65-69,LATINO,7
48113019028,65-69,WHITE,56
48113019028,70-74,API,12
48113019028,70-74,BLACK,4
48113019028,70-74,LATINO,5
48113019028,70-74,WHITE,40
48113019028,75-79,API,14
48113019028,75-79,BLACK,2
48113019028,75-79,LATINO,0
48113019028,75-79,WHITE,30
48113019028,80-84,API,2
48113019028,80-84,BLACK,2
48113019028,80-84,LATINO,0
48113019028,80-84,WHITE,17
48113019029,50-54,API,124
48113019029,50-54,BLACK,45
48113019029,50-54,LATINO,30
48113019029,50-54,WHITE,294
48113019029,55-59,API,78
48113019029,55-59,BLACK,22
48113019029,55-59,LATINO,18
48113019029,55-59,WHITE,195
48113019029,60-64,API,54
48113019029,60-64,BLACK,10
48113019029,60-64,LATINO,13
48113019029,60-64,WHITE,142
48113019029,65-69,API,18
48113019029,65-69,BLACK,6
48113019029,65-69,LATINO,2
48113019029,65-69,WHITE,92
48113019029,70-74,API,42
48113019029,70-74,BLACK,2
48113019029,70-74,LATINO,4
48113019029,70-74,WHITE,79
48113019029,75-79,API,14
48113019029,75-79,BLACK,3
48113019029,75-79,LATINO,1
48113019029,75-79,WHITE,64
48113019029,80-84,API,10
48113019029,80-84,BLACK,3
48113019029,80-84,LATINO,1
48113019029,80-84,WHITE,26
48113019030,50-54,API,102
48113019030,50-54,BLACK,33
48113019030,50-54,LATINO,28
48113019030,50-54,WHITE,659
48113019030,55-59,API,66
48113019030,55-59,BLACK,12
48113019030,55-59,LATINO,10
48113019030,55-59,WHITE,394
48113019030,60-64,API,30
48113019030,60-64,BLACK,4
48113019030,60-64,LATINO,6
48113019030,60-64,WHITE,251
48113019030,65-69,API,36
48113019030,65-69,BLACK,2
48113019030,65-69,LATINO,4
48113019030,65-69,WHITE,138
48113019030,70-74,API,22
48113019030,70-74,BLACK,2
48113019030,70-74,LATINO,3
48113019030,70-74,WHITE,97
48113019030,75-79,API,28
48113019030,75-79,BLACK,2
48113019030,75-79,LATINO,3
48113019030,75-79,WHITE,61
48113019030,80-84,API,12
48113019030,80-84,BLACK,2
48113019030,80-84,LATINO,1
48113019030,80-84,WHITE,26
48113019031,50-54,API,90
48113019031,50-54,BLACK,17
48113019031,50-54,LATINO,19
48113019031,50-54,WHITE,499
48113019031,55-59,API,42
48113019031,55-59,BLACK,3
48113019031,55-59,LATINO,20
48113019031,55-59,WHITE,330
48113019031,60-64,API,42
48113019031,60-64,BLACK,4
48113019031,60-64,LATINO,14
48113019031,60-64,WHITE,155
48113019031,65-69,API,18
48113019031,65-69,BLACK,5
48113019031,65-69,LATINO,6
48113019031,65-69,WHITE,112
48113019031,70-74,API,14
48113019031,70-74,BLACK,4
48113019031,70-74,LATINO,3
48113019031,70-74,WHITE,65
48113019031,75-79,API,16
48113019031,75-79,BLACK,3
48113019031,75-79,LATINO,0
48113019031,75-79,WHITE,47
48113019031,80-84,API,6
48113019031,80-84,BLACK,1
48113019031,80-84,LATINO,1
48113019031,80-84,WHITE,16
48113019032,50-54,API,114
48113019032,50-54,BLACK,8
48113019032,50-54,LATINO,47
48113019032,50-54,WHITE,108
48113019032,55-59,API,76
48113019032,55-59,BLACK,9
48113019032,55-59,LATINO,31
48113019032,55-59,WHITE,104
48113019032,60-64,API,62
48113019032,60-64,BLACK,2
48113019032,60-64,LATINO,11
48113019032,60-64,WHITE,123
48113019032,65-69,API,36
48113019032,65-69,BLACK,2
48113019032,65-69,LATINO,4
48113019032,65-69,WHITE,98
48113019032,70-74,API,20
48113019032,70-74,BLACK,1
48113019032,70-74,LATINO,10
48113019032,70-74,WHITE,49
48113019032,75-79,API,8
48113019032,75-79,BLACK,0
48113019032,75-79,LATINO,3
48113019032,75-79,WHITE,28
48113019032,80-84,API,4
48113019032,80-84,BLACK,0
48113019032,80-84,LATINO,1
48113019032,80-84,WHITE,19
48113019033,50-54,API,68
48113019033,50-54,BLACK,6
48113019033,50-54,LATINO,43
48113019033,50-54,WHITE,101
48113019033,55-59,API,46
48113019033,55-59,BLACK,10
48113019033,55-59,LATINO,19
48113019033,55-59,WHITE,122
48113019033,60-64,API,32
48113019033,60-64,BLACK,5
48113019033,60-64,LATINO,14
48113019033,60-64,WHITE,123
48113019033,65-69,API,40
48113019033,65-69,BLACK,3
48113019033,65-69,LATINO,8
48113019033,65-69,WHITE,93
48113019033,70-74,API,6
48113019033,70-74,BLACK,1
48113019033,70-74,LATINO,8
48113019033,70-74,WHITE,46
48113019033,75-79,API,6
48113019033,75-79,BLACK,0
48113019033,75-79,LATINO,7
48113019033,75-79,WHITE,44
48113019033,80-84,API,2
48113019033,80-84,BLACK,0
48113019033,80-84,LATINO,0
48113019033,80-84,WHITE,24
48113019034,50-54,API,54
48113019034,50-54,BLACK,36
48113019034,50-54,LATINO,21
48113019034,50-54,WHITE,151
48113019034,55-59,API,26
48113019034,55-59,BLACK,13
48113019034,55-59,LATINO,10
48113019034,55-59,WHITE,76
48113019034,60-64,API,20
48113019034,60-64,BLACK,8
48113019034,60-64,LATINO,10
48113019034,60-64,WHITE,41
48113019034,65-69,API,10
48113019034,65-69,BLACK,3
48113019034,65-69,LATINO,3
48113019034,65-69,WHITE,27
48113019034,70-74,API,18
48113019034,70-74,BLACK,1
48113019034,70-74,LATINO,2
48113019034,70-74,WHITE,25
48113019034,75-79,API,8
48113019034,75-79,BLACK,1
48113019034,75-79,LATINO,0
48113019034,75-79,WHITE,23
48113019034,80-84,API,0
48113019034,80-84,BLACK,1
48113019034,80-84,LATINO,0
48113019034,80-84,WHITE,5
48113019035,50-54,API,24
48113019035,50-54,BLACK,38
48113019035,50-54,LATINO,21
48113019035,50-54,WHITE,154
48113019035,55-59,API,22
48113019035,55-59,BLACK,23
48113019035,55-59,LATINO,11
48113019035,55-59,WHITE,105
48113019035,60-64,API,18
48113019035,60-64,BLACK,9
48113019035,60-64,LATINO,6
48113019035,60-64,WHITE,59
48113019035,65-69,API,10
48113019035,65-69,BLACK,2
48113019035,65-69,LATINO,2
48113019035,65-69,WHITE,29
48113019035,70-74,API,4
48113019035,70-74,BLACK,1
48113019035,70-74,LATINO,2
48113019035,70-74,WHITE,19
48113019035,75-79,API,2
48113019035,75-79,BLACK,2
48113019035,75-79,LATINO,1
48113019035,75-79,WHITE,19
48113019035,80-84,API,0
48113019035,80-84,BLACK,0
48113019035,80-84,LATINO,1
48113019035,80-84,WHITE,11
48113019036,50-54,API,64
48113019036,50-54,BLACK,12
48113019036,50-54,LATINO,10
48113019036,50-54,WHITE,317
48113019036,55-59,API,28
48113019036,55-59,BLACK,6
48113019036,55-59,LATINO,9
48113019036,55-59,WHITE,222
48113019036,60-64,API,16
48113019036,60-64,BLACK,2
48113019036,60-64,LATINO,1
48113019036,60-64,WHITE,102
48113019036,65-69,API,6
48113019036,65-69,BLACK,3
48113019036,65-69,LATINO,6
48113019036,65-69,WHITE,50
48113019036,70-74,API,10
48113019036,70-74,BLACK,0
48113019036,70-74,LATINO,1
48113019036,70-74,WHITE,33
48113019036,75-79,API,6
48113019036,75-79,BLACK,0
48113019036,75-79,LATINO,0
48113019036,75-79,WHITE,32
48113019036,80-84,API,4
48113019036,80-84,BLACK,0
48113019036,80-84,LATINO,0
48113019036,80-84,WHITE,15
48113019037,50-54,API,92
48113019037,50-54,BLACK,22
48113019037,50-54,LATINO,15
48113019037,50-54,WHITE,271
48113019037,55-59,API,38
48113019037,55-59,BLACK,11
48113019037,55-59,LATINO,12
48113019037,55-59,WHITE,172
48113019037,60-64,API,30
48113019037,60-64,BLACK,3
48113019037,60-64,LATINO,4
48113019037,60-64,WHITE,92
48113019037,65-69,API,30
48113019037,65-69,BLACK,2
48113019037,65-69,LATINO,3
48113019037,65-69,WHITE,44
48113019037,70-74,API,78
48113019037,70-74,BLACK,3
48113019037,70-74,LATINO,1
48113019037,70-74,WHITE,55
48113019037,75-79,API,44
48113019037,75-79,BLACK,2
48113019037,75-79,LATINO,1
48113019037,75-79,WHITE,34
48113019037,80-84,API,22
48113019037,80-84,BLACK,1
48113019037,80-84,LATINO,3
48113019037,80-84,WHITE,24
48113019100,50-54,API,40
48113019100,50-54,BLACK,21
48113019100,50-54,LATINO,17
48113019100,50-54,WHITE,224
48113019100,55-59,API,42
48113019100,55-59,BLACK,7
48113019100,55-59,LATINO,10
48113019100,55-59,WHITE,185
48113019100,60-64,API,70
48113019100,60-64,BLACK,3
48113019100,60-64,LATINO,13
48113019100,60-64,WHITE,164
48113019100,65-69,API,46
48113019100,65-69,BLACK,8
48113019100,65-69,LATINO,4
48113019100,65-69,WHITE,148
48113019100,70-74,API,12
48113019100,70-74,BLACK,1
48113019100,70-74,LATINO,1
48113019100,70-74,WHITE,140
48113019100,75-79,API,8
48113019100,75-79,BLACK,2
48113019100,75-79,LATINO,1
48113019100,75-79,WHITE,129
48113019100,80-84,API,6
48113019100,80-84,BLACK,2
48113019100,80-84,LATINO,0
48113019100,80-84,WHITE,82
48113019202,50-54,API,26
48113019202,50-54,BLACK,11
48113019202,50-54,LATINO,29
48113019202,50-54,WHITE,205
48113019202,55-59,API,18
48113019202,55-59,BLACK,4
48113019202,55-59,LATINO,20
48113019202,55-59,WHITE,157
48113019202,60-64,API,6
48113019202,60-64,BLACK,6
48113019202,60-64,LATINO,12
48113019202,60-64,WHITE,129
48113019202,65-69,API,6
48113019202,65-69,BLACK,10
48113019202,65-69,LATINO,11
48113019202,65-69,WHITE,135
48113019202,70-74,API,4
48113019202,70-74,BLACK,2
48113019202,70-74,LATINO,5
48113019202,70-74,WHITE,127
48113019202,75-79,API,2
48113019202,75-79,BLACK,1
48113019202,75-79,LATINO,4
48113019202,75-79,WHITE,105
48113019202,80-84,API,0
48113019202,80-84,BLACK,0
48113019202,80-84,LATINO,3
48113019202,80-84,WHITE,54
48113019203,50-54,API,12
48113019203,50-54,BLACK,8
48113019203,50-54,LATINO,11
48113019203,50-54,WHITE,234
48113019203,55-59,API,2
48113019203,55-59,BLACK,1
48113019203,55-59,LATINO,3
48113019203,55-59,WHITE,184
48113019203,60-64,API,0
48113019203,60-64,BLACK,1
48113019203,60-64,LATINO,2
48113019203,60-64,WHITE,191
48113019203,65-69,API,0
48113019203,65-69,BLACK,0
48113019203,65-69,LATINO,1
48113019203,65-69,WHITE,219
48113019203,70-74,API,2
48113019203,70-74,BLACK,1
48113019203,70-74,LATINO,4
48113019203,70-74,WHITE,210
48113019203,75-79,API,0
48113019203,75-79,BLACK,0
48113019203,75-79,LATINO,1
48113019203,75-79,WHITE,201
48113019203,80-84,API,0
48113019203,80-84,BLACK,0
48113019203,80-84,LATINO,0
48113019203,80-84,WHITE,102
48113019204,50-54,API,76
48113019204,50-54,BLACK,32
48113019204,50-54,LATINO,36
48113019204,50-54,WHITE,261
48113019204,55-59,API,62
48113019204,55-59,BLACK,16
48113019204,55-59,LATINO,33
48113019204,55-59,WHITE,177
48113019204,60-64,API,52
48113019204,60-64,BLACK,9
48113019204,60-64,LATINO,12
48113019204,60-64,WHITE,142
48113019204,65-69,API,30
48113019204,65-69,BLACK,5
48113019204,65-69,LATINO,11
48113019204,65-69,WHITE,196
48113019204,70-74,API,14
48113019204,70-74,BLACK,1
48113019204,70-74,LATINO,10
48113019204,70-74,WHITE,157
48113019204,75-79,API,14
48113019204,75-79,BLACK,1
48113019204,75-79,LATINO,6
48113019204,75-79,WHITE,130
48113019204,80-84,API,4
48113019204,80-84,BLACK,1
48113019204,80-84,LATINO,3
48113019204,80-84,WHITE,74
48113019205,50-54,API,54
48113019205,50-54,BLACK,1
48113019205,50-54,LATINO,4
48113019205,50-54,WHITE,214
48113019205,55-59,API,36
48113019205,55-59,BLACK,1
48113019205,55-59,LATINO,4
48113019205,55-59,WHITE,226
48113019205,60-64,API,16
48113019205,60-64,BLACK,1
48113019205,60-64,LATINO,6
48113019205,60-64,WHITE,255
48113019205,65-69,API,6
48113019205,65-69,BLACK,0
48113019205,65-69,LATINO,3
48113019205,65-69,WHITE,232
48113019205,70-74,API,8
48113019205,70-74,BLACK,0
48113019205,70-74,LATINO,1
48113019205,70-74,WHITE,188
48113019205,75-79,API,0
48113019205,75-79,BLACK,1
48113019205,75-79,LATINO,2
48113019205,75-79,WHITE,113
48113019205,80-84,API,4
48113019205,80-84,BLACK,0
48113019205,80-84,LATINO,0
48113019205,80-84,WHITE,42
48113019206,50-54,API,38
48113019206,50-54,BLACK,4
48113019206,50-54,LATINO,10
48113019206,50-54,WHITE,224
48113019206,55-59,API,6
48113019206,55-59,BLACK,2
48113019206,55-59,LATINO,3
48113019206,55-59,WHITE,189
48113019206,60-64,API,20
48113019206,60-64,BLACK,4
48113019206,60-64,LATINO,5
48113019206,60-64,WHITE,199
48113019206,65-69,API,12
48113019206,65-69,BLACK,0
48113019206,65-69,LATINO,5
48113019206,65-69,WHITE,216
48113019206,70-74,API,6
48113019206,70-74,BLACK,0
48113019206,70-74,LATINO,0
48113019206,70-74,WHITE,175
48113019206,75-79,API,4
48113019206,75-79,BLACK,0
48113019206,75-79,LATINO,4
48113019206,75-79,WHITE,150
48113019206,80-84,API,10
48113019206,80-84,BLACK,0
48113019206,80-84,LATINO,1
48113019206,80-84,WHITE,126
48113019208,50-54,API,8
48113019208,50-54,BLACK,25
48113019208,50-54,LATINO,74
48113019208,50-54,WHITE,116
48113019208,55-59,API,18
48113019208,55-59,BLACK,21
48113019208,55-59,LATINO,26
48113019208,55-59,WHITE,95
48113019208,60-64,API,26
48113019208,60-64,BLACK,9
48113019208,60-64,LATINO,22
48113019208,60-64,WHITE,43
48113019208,65-69,API,14
48113019208,65-69,BLACK,4
48113019208,65-69,LATINO,9
48113019208,65-69,WHITE,52
48113019208,70-74,API,10
48113019208,70-74,BLACK,5
48113019208,70-74,LATINO,7
48113019208,70-74,WHITE,35
48113019208,75-79,API,4
48113019208,75-79,BLACK,2
48113019208,75-79,LATINO,3
48113019208,75-79,WHITE,34
48113019208,80-84,API,0
48113019208,80-84,BLACK,2
48113019208,80-84,LATINO,0
48113019208,80-84,WHITE,15
48113019209,50-54,API,20
48113019209,50-54,BLACK,20
48113019209,50-54,LATINO,99
48113019209,50-54,WHITE,34
48113019209,55-59,API,16
48113019209,55-59,BLACK,17
48113019209,55-59,LATINO,52
48113019209,55-59,WHITE,35
48113019209,60-64,API,2
48113019209,60-64,BLACK,5
48113019209,60-64,LATINO,38
48113019209,60-64,WHITE,69
48113019209,65-69,API,14
48113019209,65-69,BLACK,10
48113019209,65-69,LATINO,29
48113019209,65-69,WHITE,99
48113019209,70-74,API,10
48113019209,70-74,BLACK,8
48113019209,70-74,LATINO,11
48113019209,70-74,WHITE,141
48113019209,75-79,API,4
48113019209,75-79,BLACK,5
48113019209,75-79,LATINO,8
48113019209,75-79,WHITE,130
48113019209,80-84,API,0
48113019209,80-84,BLACK,4
48113019209,80-84,LATINO,2
48113019209,80-84,WHITE,81
48113019210,50-54,API,16
48113019210,50-54,BLACK,2
48113019210,50-54,LATINO,9
48113019210,50-54,WHITE,233
48113019210,55-59,API,10
48113019210,55-59,BLACK,0
48113019210,55-59,LATINO,7
48113019210,55-59,WHITE,297
48113019210,60-64,API,10
48113019210,60-64,BLACK,0
48113019210,60-64,LATINO,2
48113019210,60-64,WHITE,273
48113019210,65-69,API,0
48113019210,65-69,BLACK,0
48113019210,65-69,LATINO,3
48113019210,65-69,WHITE,264
48113019210,70-74,API,4
48113019210,70-74,BLACK,0
48113019210,70-74,LATINO,0
48113019210,70-74,WHITE,166
48113019210,75-79,API,0
48113019210,75-79,BLACK,0
48113019210,75-79,LATINO,1
48113019210,75-79,WHITE,92
48113019210,80-84,API,2
48113019210,80-84,BLACK,0
48113019210,80-84,LATINO,0
48113019210,80-84,WHITE,33
48113019211,50-54,API,36
48113019211,50-54,BLACK,10
48113019211,50-54,LATINO,16
48113019211,50-54,WHITE,252
48113019211,55-59,API,14
48113019211,55-59,BLACK,8
48113019211,55-59,LATINO,12
48113019211,55-59,WHITE,198
48113019211,60-64,API,10
48113019211,60-64,BLACK,4
48113019211,60-64,LATINO,6
48113019211,60-64,WHITE,163
48113019211,65-69,API,18
48113019211,65-69,BLACK,1
48113019211,65-69,LATINO,12
48113019211,65-69,WHITE,172
48113019211,70-74,API,8
48113019211,70-74,BLACK,3
48113019211,70-74,LATINO,5
48113019211,70-74,WHITE,163
48113019211,75-79,API,10
48113019211,75-79,BLACK,3
48113019211,75-79,LATINO,4
48113019211,75-79,WHITE,145
48113019211,80-84,API,8
48113019211,80-84,BLACK,3
48113019211,80-84,LATINO,1
48113019211,80-84,WHITE,121
48113019301,50-54,API,4
48113019301,50-54,BLACK,0
48113019301,50-54,LATINO,2
48113019301,50-54,WHITE,216
48113019301,55-59,API,4
48113019301,55-59,BLACK,0
48113019301,55-59,LATINO,3
48113019301,55-59,WHITE,122
48113019301,60-64,API,2
48113019301,60-64,BLACK,0
48113019301,60-64,LATINO,2
48113019301,60-64,WHITE,64
48113019301,65-69,API,0
48113019301,65-69,BLACK,0
48113019301,65-69,LATINO,1
48113019301,65-69,WHITE,51
48113019301,70-74,API,2
48113019301,70-74,BLACK,0
48113019301,70-74,LATINO,0
48113019301,70-74,WHITE,34
48113019301,75-79,API,0
48113019301,75-79,BLACK,0
48113019301,75-79,LATINO,0
48113019301,75-79,WHITE,49
48113019301,80-84,API,0
48113019301,80-84,BLACK,0
48113019301,80-84,LATINO,0
48113019301,80-84,WHITE,53
48113019302,50-54,API,16
48113019302,50-54,BLACK,3
48113019302,50-54,LATINO,6
48113019302,50-54,WHITE,173
48113019302,55-59,API,6
48113019302,55-59,BLACK,4
48113019302,55-59,LATINO,2
48113019302,55-59,WHITE,115
48113019302,60-64,API,6
48113019302,60-64,BLACK,2
48113019302,60-64,LATINO,2
48113019302,60-64,WHITE,68
48113019302,65-69,API,4
48113019302,65-69,BLACK,0
48113019302,65-69,LATINO,0
48113019302,65-69,WHITE,69
48113019302,70-74,API,8
48113019302,70-74,BLACK,0
48113019302,70-74,LATINO,1
48113019302,70-74,WHITE,62
48113019302,75-79,API,2
48113019302,75-79,BLACK,1
48113019302,75-79,LATINO,0
48113019302,75-79,WHITE,46
48113019302,80-84,API,0
48113019302,80-84,BLACK,0
48113019302,80-84,LATINO,0
48113019302,80-84,WHITE,35
48113019400,50-54,API,12
48113019400,50-54,BLACK,0
48113019400,50-54,LATINO,4
48113019400,50-54,WHITE,253
48113019400,55-59,API,2
48113019400,55-59,BLACK,0
48113019400,55-59,LATINO,1
48113019400,55-59,WHITE,167
48113019400,60-64,API,0
48113019400,60-64,BLACK,0
48113019400,60-64,LATINO,1
48113019400,60-64,WHITE,133
48113019400,65-69,API,0
48113019400,65-69,BLACK,0
48113019400,65-69,LATINO,1
48113019400,65-69,WHITE,87
48113019400,70-74,API,0
48113019400,70-74,BLACK,0
48113019400,70-74,LATINO,0
48113019400,70-74,WHITE,89
48113019400,75-79,API,0
48113019400,75-79,BLACK,0
48113019400,75-79,LATINO,0
48113019400,75-79,WHITE,61
48113019400,80-84,API,2
48113019400,80-84,BLACK,0
48113019400,80-84,LATINO,1
48113019400,80-84,WHITE,43
48113019501,50-54,API,6
48113019501,50-54,BLACK,0
48113019501,50-54,LATINO,5
48113019501,50-54,WHITE,454
48113019501,55-59,API,6
48113019501,55-59,BLACK,2
48113019501,55-59,LATINO,2
48113019501,55-59,WHITE,308
48113019501,60-64,API,2
48113019501,60-64,BLACK,2
48113019501,60-64,LATINO,4
48113019501,60-64,WHITE,209
48113019501,65-69,API,0
48113019501,65-69,BLACK,1
48113019501,65-69,LATINO,3
48113019501,65-69,WHITE,140
48113019501,70-74,API,0
48113019501,70-74,BLACK,0
48113019501,70-74,LATINO,1
48113019501,70-74,WHITE,123
48113019501,75-79,API,0
48113019501,75-79,BLACK,0
48113019501,75-79,LATINO,1
48113019501,75-79,WHITE,142
48113019501,80-84,API,0
48113019501,80-84,BLACK,0
48113019501,80-84,LATINO,1
48113019501,80-84,WHITE,97
48113019502,50-54,API,4
48113019502,50-54,BLACK,0
48113019502,50-54,LATINO,7
48113019502,50-54,WHITE,309
48113019502,55-59,API,0
48113019502,55-59,BLACK,1
48113019502,55-59,LATINO,4
48113019502,55-59,WHITE,208
48113019502,60-64,API,0
48113019502,60-64,BLACK,0
48113019502,60-64,LATINO,0
48113019502,60-64,WHITE,149
48113019502,65-69,API,0
48113019502,65-69,BLACK,0
48113019502,65-69,LATINO,3
48113019502,65-69,WHITE,124
48113019502,70-74,API,0
48113019502,70-74,BLACK,0
48113019502,70-74,LATINO,3
48113019502,70-74,WHITE,88
48113019502,75-79,API,0
48113019502,75-79,BLACK,0
48113019502,75-79,LATINO,0
48113019502,75-79,WHITE,62
48113019502,80-84,API,0
48113019502,80-84,BLACK,0
48113019502,80-84,LATINO,0
48113019502,80-84,WHITE,51
48113019600,50-54,API,8
48113019600,50-54,BLACK,0
48113019600,50-54,LATINO,4
48113019600,50-54,WHITE,201
48113019600,55-59,API,4
48113019600,55-59,BLACK,0
48113019600,55-59,LATINO,2
48113019600,55-59,WHITE,139
48113019600,60-64,API,2
48113019600,60-64,BLACK,0
48113019600,60-64,LATINO,0
48113019600,60-64,WHITE,97
48113019600,65-69,API,0
48113019600,65-69,BLACK,2
48113019600,65-69,LATINO,0
48113019600,65-69,WHITE,57
48113019600,70-74,API,0
48113019600,70-74,BLACK,0
48113019600,70-74,LATINO,0
48113019600,70-74,WHITE,62
48113019600,75-79,API,0
48113019600,75-79,BLACK,0
48113019600,75-79,LATINO,1
48113019600,75-79,WHITE,46
48113019600,80-84,API,0
48113019600,80-84,BLACK,0
48113019600,80-84,LATINO,1
48113019600,80-84,WHITE,51
48113019700,50-54,API,0
48113019700,50-54,BLACK,0
48113019700,50-54,LATINO,3
48113019700,50-54,WHITE,192
48113019700,55-59,API,4
48113019700,55-59,BLACK,1
48113019700,55-59,LATINO,2
48113019700,55-59,WHITE,154
48113019700,60-64,API,2
48113019700,60-64,BLACK,0
48113019700,60-64,LATINO,2
48113019700,60-64,WHITE,119
48113019700,65-69,API,0
48113019700,65-69,BLACK,0
48113019700,65-69,LATINO,0
48113019700,65-69,WHITE,91
48113019700,70-74,API,0
48113019700,70-74,BLACK,0
48113019700,70-74,LATINO,0
48113019700,70-74,WHITE,89
48113019700,75-79,API,0
48113019700,75-79,BLACK,0
48113019700,75-79,LATINO,0
48113019700,75-79,WHITE,69
48113019700,80-84,API,0
48113019700,80-84,BLACK,0
48113019700,80-84,LATINO,0
48113019700,80-84,WHITE,39
48113019800,50-54,API,2
